Open time,Open,High,Low,Close,Volume
2024-12-10 12:00:00,1.4101000,1.7400000,1.4101000,1.5574000,22789242.8
2024-12-10 16:00:00,1.5574000,1.6071000,1.4952000,1.5916000,14593659.0
2024-12-10 20:00:00,1.5921000,1.6097000,1.5534000,1.5622000,4377514.2
2024-12-11 00:00:00,1.5624000,1.5751000,1.4970000,1.5537000,4389523.5
2024-12-11 04:00:00,1.5550000,1.6467000,1.5502000,1.5954000,8048071.9
2024-12-11 08:00:00,1.5964000,1.7424000,1.5954000,1.6840000,10747137.2
2024-12-11 12:00:00,1.6832000,1.7940000,1.6602000,1.7507000,9128175.2
2024-12-11 16:00:00,1.7501000,1.8230000,1.7318000,1.7992000,5869768.4
2024-12-11 20:00:00,1.7992000,1.9606000,1.7958000,1.9109000,10798703.2
2024-12-12 00:00:00,1.9116000,1.9732000,1.8185000,1.9387000,15877171.3
2024-12-12 04:00:00,1.9388000,1.9500000,1.8427000,1.8519000,7298560.4
2024-12-12 08:00:00,1.8522000,1.9075000,1.8335000,1.9036000,6290561.6
2024-12-12 12:00:00,1.9039000,1.9795000,1.8714000,1.9258000,10378395.6
2024-12-12 16:00:00,1.9256000,2.0286000,1.8822000,1.9358000,14209154.4
2024-12-12 20:00:00,1.9363000,2.1815000,1.9326000,2.1771000,15159266.3
2024-12-13 00:00:00,2.1777000,2.2562000,2.1028000,2.2285000,19540543.0
2024-12-13 04:00:00,2.2285000,2.3997000,2.1256000,2.3550000,29555180.8
2024-12-13 08:00:00,2.3541000,2.3964000,2.2658000,2.3184000,29977295.8
2024-12-13 12:00:00,2.3178000,2.3900000,2.2522000,2.3382000,30866526.7
2024-12-13 16:00:00,2.3382000,2.4500000,2.3117000,2.4062000,37184879.4
2024-12-13 20:00:00,2.4062000,2.6255000,2.4029000,2.4601000,33753074.9
2024-12-14 00:00:00,2.4600000,2.5631000,2.4350000,2.5123000,16026479.1
2024-12-14 04:00:00,2.5122000,2.5234000,2.4229000,2.4692000,11413009.7
2024-12-14 08:00:00,2.4696000,2.6514000,2.4132000,2.5574000,20435378.3
2024-12-14 12:00:00,2.5573000,2.6270000,2.4803000,2.5786000,23876283.8
2024-12-14 16:00:00,2.5785000,2.6293000,2.4746000,2.5199000,19852566.0
2024-12-14 20:00:00,2.5198000,2.5445000,2.4394000,2.4497000,9939890.6
2024-12-15 00:00:00,2.4498000,2.5296000,2.4215000,2.4361000,10481117.0
2024-12-15 04:00:00,2.4360000,2.5107000,2.3489000,2.3580000,11028086.3
2024-12-15 08:00:00,2.3582000,2.4298000,2.3263000,2.4256000,9217189.4
2024-12-15 12:00:00,2.4259000,2.4877000,2.3947000,2.4751000,10421924.0
2024-12-15 16:00:00,2.4751000,2.7148000,2.4606000,2.6435000,19292827.0
2024-12-15 20:00:00,2.6436000,2.7800000,2.5649000,2.7157000,16022680.8
2024-12-16 00:00:00,2.7158000,2.8000000,2.6593000,2.7114000,12564894.5
2024-12-16 04:00:00,2.7117000,2.8786000,2.6998000,2.8468000,16380462.7
2024-12-16 08:00:00,2.8470000,2.9825000,2.8055000,2.8552000,39503558.3
2024-12-16 12:00:00,2.8552000,3.1986000,2.8041000,3.1582000,41840193.2
2024-12-16 16:00:00,3.1577000,3.3308000,2.9856000,3.0381000,48118649.2
2024-12-16 20:00:00,3.0383000,3.1645000,2.9521000,2.9573000,17542507.5
2024-12-17 00:00:00,2.9573000,3.0095000,2.8110000,2.8824000,19890713.5
2024-12-17 04:00:00,2.8824000,2.9125000,2.7688000,2.7908000,15428696.6
2024-12-17 08:00:00,2.7909000,2.8586000,2.7017000,2.7085000,9979451.7
2024-12-17 12:00:00,2.7082000,2.7795000,2.5701000,2.5853000,25089907.8
2024-12-17 16:00:00,2.5850000,2.6795000,2.5704000,2.6122000,14177766.2
2024-12-17 20:00:00,2.6118000,2.6328000,2.5275000,2.5793000,9266906.8
2024-12-18 00:00:00,2.5800000,2.7798000,2.5312000,2.6837000,16101675.9
2024-12-18 04:00:00,2.6836000,2.8100000,2.6447000,2.7938000,13695837.7
2024-12-18 08:00:00,2.7938000,2.9237000,2.7402000,2.9003000,17581327.0
2024-12-18 12:00:00,2.9004000,2.9763000,2.6713000,2.7485000,26210536.6
2024-12-18 16:00:00,2.7485000,2.8964000,2.6469000,2.6482000,19641875.9
2024-12-18 20:00:00,2.6482000,2.7226000,2.4904000,2.5316000,22842971.6
2024-12-19 00:00:00,2.5314000,2.5933000,2.3282000,2.5825000,20658643.5
2024-12-19 04:00:00,2.5818000,2.6500000,2.5386000,2.5480000,9856912.3
2024-12-19 08:00:00,2.5479000,2.7314000,2.5202000,2.6977000,9711247.9
2024-12-19 12:00:00,2.6978000,2.7320000,2.3731000,2.4538000,16691997.4
2024-12-19 16:00:00,2.4539000,2.4539000,2.2129000,2.2460000,24888258.7
2024-12-19 20:00:00,2.2467000,2.3721000,2.0990000,2.2714000,18384814.1
2024-12-20 00:00:00,2.2716000,2.3538000,2.2328000,2.3162000,14128933.3
2024-12-20 04:00:00,2.3158000,2.3312000,2.1175000,2.1939000,15219437.2
2024-12-20 08:00:00,2.1936000,2.1940000,2.0000000,2.0526000,32551985.3
2024-12-20 12:00:00,2.0526000,2.3915000,2.0460000,2.3161000,26048354.1
2024-12-20 16:00:00,2.3160000,2.7542000,2.3031000,2.6575000,21450714.0
2024-12-20 20:00:00,2.6574000,2.8412000,2.5329000,2.8307000,15336067.6
