Open time,Open,High,Low,Close,Volume
2024-04-11 12:00:00,697.76,718.48,624.49,646.12,54479.424
2024-04-11 16:00:00,645.77,659.67,617.12,637.40,75546.934
2024-04-11 20:00:00,637.75,670.00,621.61,624.45,57450.033
2024-04-12 00:00:00,624.19,639.20,601.81,613.39,42593.787
2024-04-12 04:00:00,613.61,643.78,594.50,638.00,73478.197
2024-04-12 08:00:00,637.73,644.32,612.38,615.03,64623.106
2024-04-12 12:00:00,614.86,615.05,552.90,573.46,132684.131
2024-04-12 16:00:00,573.25,600.00,465.69,538.00,91452.966
2024-04-12 20:00:00,538.00,553.70,523.80,537.38,21372.151
2024-04-13 00:00:00,537.59,552.00,509.55,549.60,24110.946
2024-04-13 04:00:00,549.59,571.67,539.70,542.25,24373.737
2024-04-13 08:00:00,542.25,551.98,531.59,534.23,16906.961
2024-04-13 12:00:00,534.19,539.26,509.16,510.37,24813.790
2024-04-13 16:00:00,510.38,528.97,454.86,469.73,61070.513
2024-04-13 20:00:00,469.71,540.00,387.82,509.80,91647.965
2024-04-14 00:00:00,509.76,514.50,471.00,486.02,30298.131
2024-04-14 04:00:00,486.10,534.88,482.29,523.72,28584.264
2024-04-14 08:00:00,523.47,532.40,511.56,520.06,20703.955
2024-04-14 12:00:00,519.95,597.99,519.57,584.84,139438.077
2024-04-14 16:00:00,584.84,625.00,555.00,588.90,134537.489
2024-04-14 20:00:00,588.87,609.48,570.45,587.38,53049.116
2024-04-15 00:00:00,587.38,594.49,553.76,559.82,37483.954
2024-04-15 04:00:00,559.75,584.93,550.85,567.29,36282.056
2024-04-15 08:00:00,567.18,576.88,556.45,570.17,22028.471
2024-04-15 12:00:00,570.15,570.15,538.17,558.45,35991.814
2024-04-15 16:00:00,558.59,562.00,518.48,539.22,40121.094
2024-04-15 20:00:00,539.18,540.96,520.16,525.36,17122.707
2024-04-16 00:00:00,525.26,536.00,514.75,522.31,17179.211
2024-04-16 04:00:00,522.31,526.81,500.08,518.98,25602.968
2024-04-16 08:00:00,519.29,521.00,478.85,481.02,36230.030
2024-04-16 12:00:00,480.94,487.86,448.80,457.07,79102.810
2024-04-16 16:00:00,457.07,484.00,455.90,478.27,33572.407
2024-04-16 20:00:00,478.46,505.00,476.99,500.44,22949.566
2024-04-17 00:00:00,500.36,511.69,493.02,502.43,18890.131
2024-04-17 04:00:00,502.51,509.42,486.50,492.03,18661.470
2024-04-17 08:00:00,492.03,496.58,457.44,462.52,30210.169
2024-04-17 12:00:00,462.74,471.18,437.67,444.72,59569.902
2024-04-17 16:00:00,444.77,480.00,439.76,458.76,35853.836
2024-04-17 20:00:00,458.96,463.10,447.98,454.51,14808.641
2024-04-18 00:00:00,454.49,466.38,446.00,458.83,16203.119
2024-04-18 04:00:00,458.78,469.00,437.36,443.41,17122.072
2024-04-18 08:00:00,443.47,466.66,434.10,456.89,31720.993
2024-04-18 12:00:00,456.84,475.24,446.01,467.68,21194.234
2024-04-18 16:00:00,467.90,472.40,454.41,470.54,12485.210
2024-04-18 20:00:00,470.76,471.40,460.76,466.20,6699.692
2024-04-19 00:00:00,466.23,466.56,425.94,447.57,24703.593
2024-04-19 04:00:00,447.57,471.93,443.82,463.85,13154.604
2024-04-19 08:00:00,463.71,476.66,459.14,471.82,17143.488
2024-04-19 12:00:00,471.62,477.07,460.28,469.60,21089.194
2024-04-19 16:00:00,469.66,469.81,454.03,459.35,13068.711
2024-04-19 20:00:00,459.36,459.61,428.17,441.62,28661.512
2024-04-20 00:00:00,441.61,448.31,433.34,442.92,13656.601
2024-04-20 04:00:00,443.00,454.89,442.01,451.66,12203.060
2024-04-20 08:00:00,451.75,452.52,435.68,440.30,14652.039
2024-04-20 12:00:00,440.34,459.40,438.33,457.74,16474.944
2024-04-20 16:00:00,457.86,485.49,452.36,482.52,26595.898
2024-04-20 20:00:00,482.52,493.15,480.05,485.06,12295.088
2024-04-21 00:00:00,485.02,489.83,472.78,477.00,14222.302
2024-04-21 04:00:00,476.92,486.08,473.32,477.80,9510.911
2024-04-21 08:00:00,478.01,481.58,469.63,475.33,9840.599
2024-04-21 12:00:00,475.33,476.80,460.00,467.99,11643.219
2024-04-21 16:00:00,468.07,479.91,456.77,475.30,14148.308
2024-04-21 20:00:00,475.31,486.84,473.01,474.49,9523.843
2024-04-22 00:00:00,474.41,486.06,465.96,481.89,12149.878
2024-04-22 04:00:00,481.85,495.20,478.68,481.90,12805.779
2024-04-22 08:00:00,481.90,490.00,476.31,485.63,9670.190
2024-04-22 12:00:00,485.64,489.97,476.41,481.99,13818.558
2024-04-22 16:00:00,481.98,525.57,480.55,507.22,34035.406
2024-04-22 20:00:00,507.24,530.52,507.10,520.48,23892.203
2024-04-23 00:00:00,520.41,532.38,510.96,511.20,13224.508
2024-04-23 04:00:00,511.08,519.71,501.16,502.84,14703.417
2024-04-23 08:00:00,502.84,516.48,493.31,512.32,21672.182
2024-04-23 12:00:00,512.20,530.00,506.11,510.83,29903.033
2024-04-23 16:00:00,510.90,514.31,499.60,504.32,12900.408
2024-04-23 20:00:00,504.27,504.27,494.20,499.76,7031.198
2024-04-24 00:00:00,499.65,506.50,489.91,494.20,10291.043
2024-04-24 04:00:00,494.20,501.77,490.97,494.35,6828.437
2024-04-24 08:00:00,494.35,506.89,491.39,500.98,8287.166
2024-04-24 12:00:00,501.06,507.38,470.10,472.58,21177.849
2024-04-24 16:00:00,472.82,475.76,444.26,450.45,46581.504
2024-04-24 20:00:00,450.32,456.31,443.89,452.42,14711.783
2024-04-25 00:00:00,452.38,460.47,447.01,447.80,10944.024
2024-04-25 04:00:00,447.77,463.64,439.25,461.66,25259.711
2024-04-25 08:00:00,461.65,465.35,447.43,457.10,17279.203
2024-04-25 12:00:00,457.11,463.62,447.84,462.69,14865.132
2024-04-25 16:00:00,462.55,466.02,457.25,464.28,8526.764
2024-04-25 20:00:00,464.32,472.64,458.26,460.51,7835.945
2024-04-26 00:00:00,460.52,461.77,445.01,450.85,8167.008
2024-04-26 04:00:00,450.85,458.19,444.00,444.27,6260.490
2024-04-26 08:00:00,444.38,449.50,441.46,444.99,7677.515
2024-04-26 12:00:00,445.00,447.80,430.34,436.94,15843.717
2024-04-26 16:00:00,436.99,439.68,432.59,432.68,6009.926
2024-04-26 20:00:00,432.70,435.85,425.41,426.92,7646.297
2024-04-27 00:00:00,426.79,427.19,408.83,420.14,16226.498
2024-04-27 04:00:00,420.11,424.83,418.74,422.56,5665.620
2024-04-27 08:00:00,422.56,424.20,410.26,413.63,8035.017
2024-04-27 12:00:00,413.65,424.90,412.99,415.39,7533.027
2024-04-27 16:00:00,415.20,429.80,414.77,422.48,10642.629
2024-04-27 20:00:00,422.35,424.00,418.73,421.92,5006.189
2024-04-28 00:00:00,422.02,433.86,419.47,431.41,8316.970
2024-04-28 04:00:00,431.41,438.04,426.96,436.21,7962.518
2024-04-28 08:00:00,436.20,436.51,423.01,427.28,7558.579
2024-04-28 12:00:00,427.24,435.55,425.29,434.36,6177.064
2024-04-28 16:00:00,434.31,436.18,430.38,433.54,4661.615
2024-04-28 20:00:00,433.53,435.95,419.11,423.00,6221.382
2024-04-29 00:00:00,423.06,430.77,415.00,415.87,8530.120
2024-04-29 04:00:00,415.89,421.69,405.56,413.93,11822.867
2024-04-29 08:00:00,413.99,414.44,382.78,398.51,39251.452
2024-04-29 12:00:00,398.52,409.66,388.80,408.00,35395.943
2024-04-29 16:00:00,408.02,409.96,398.51,406.14,13296.941
2024-04-29 20:00:00,406.10,411.96,398.94,401.28,11390.541
2024-04-30 00:00:00,401.29,406.62,391.47,398.09,14995.933
2024-04-30 04:00:00,398.20,398.83,387.38,389.76,14114.283
2024-04-30 08:00:00,389.72,390.25,371.73,374.37,31523.389
2024-04-30 12:00:00,374.29,382.50,365.00,375.17,33282.137
2024-04-30 16:00:00,375.28,380.50,367.28,371.91,21219.442
2024-04-30 20:00:00,371.91,392.65,371.76,388.14,19331.102
2024-05-01 00:00:00,388.22,392.29,372.10,376.41,13439.247
2024-05-01 04:00:00,376.45,377.58,341.80,347.28,36681.172
2024-05-01 08:00:00,347.28,364.92,340.00,360.67,33034.573
2024-05-01 12:00:00,360.61,367.09,353.98,358.12,14922.519
2024-05-01 16:00:00,358.04,390.73,356.09,373.97,24853.670
2024-05-01 20:00:00,374.13,384.91,371.00,380.60,8868.175
2024-05-02 00:00:00,380.60,381.70,365.38,375.81,14072.859
